msno,city,bd,gender,registered_via,registration_init_time
u9zGyPgJSvs+NqkILDWFNkPzhWDwN1f5zjzpukvpTQs=,1,0,,7,20150721
e4Jx8ObmgWuq5oQ+fY6z1dpY2GEeaMOMd+3kIqXFUxI=,9,29,female,9,20120811
bcRaeVUZ4F98uNCtT7pVkRWaQZ6eA4zF+DcuHAKUYkk=,1,0,,7,20110923
+ZoRyEUXmwmPqzaUzkU3TyA8k+YIOKoPAdWKZJ+ZHR0=,6,22,male,3,20120829
9DnXv5FZQV9ZOKuUOSmZrmJ3370gnTSlamJkY/iLGIo=,1,0,,7,20151116
jSL2r1a78r8xzOPw5LeunClURvGcqhydAW0uVjeUX7E=,13,25,male,3,20130709
hiHU4x4TAF0lt1i2gCPw5FkjF0ISwzPMjZIklc/W8Yo=,15,21,female,9,20140502
JpexZUJRF8cehj+HkXH+rEmwQ2hy+WKgJrwUFuHczi8=,22,33,female,4,20151027
XunPeejTkME5bDyvRmZryGDVki1+WgZ8Yo+/QrT2xmo=,15,32,male,9,20090426
7nhhJSfCpC//CbMlfIT4h0MCU8kIUSAn8wVl9+sy34w=,1,0,,7,20120425
yDav6QhGS8qsHc9XIq5gowE2Azi+nBEYmPGTPE8sIzs=,1,0,,9,20150923
sBJhT8I9rHjRhNnJhWTb3I2yqJ17wU7mihRYUG8z0mg=,1,0,,7,20150725
Chxbai3Owj8qfEaGYlaLf2K7WfF3KJ1Jr8Yqr4peSGM=,3,23,male,4,20151218
EdLZ5l9X6jneCvrlvYOdKzET8wIJFV3ZJjHbO/vDtLU=,13,36,male,7,20131117
R1v39y///bKSK/ntnzQDw54cZ1k+ZNXxMBGcLpozOBM=,6,33,male,9,20040922
4o5kyIKjiZePVV7Od6WdoPrcgec8V12mVG0siPZqzUw=,13,35,male,7,20151108
gAOerIHxzJ3FVyW4fomH/MjgiVt4Q3R5M7xku+2bZqU=,15,21,female,3,20120312
HeZH9irSgR7Y+TD+01r6bocGQdC+Ms1eq+pzhmUEhpU=,1,17,,9,20131120
yt4HjJ+JkkjaO3MnkNoOOx70R8oc/knVPDNovPgZCrA=,10,21,female,3,20130223
60NZwrEb0dQ3O/QHUdzT0Nh558J1mrTfvAGUs2sDzlQ=,5,25,male,9,20110809
mI+Sr1uqkyfGkdZBkHBrJk+VUBWBEo39M2wnjKNasro=,1,0,,7,20150906
WxAzVZOUuSsrc3+A4OqSXVEeQ067vE3S8G1rhskEslw=,5,28,male,9,20061210
tJusqobKnhlVSD5MDT8kE6+Lm3yYgZjSThWH+RKy/F0=,22,27,male,9,20110529
+k4VOZ2UwuX5dTpyPpCj77ZgfEL4OLpQ30xz999vm2Y=,5,30,female,9,20100627
4vqId42QK4dCJNNMg07AcZEKtuAnxb9/pvSfVd74teA=,1,0,,3,20140521
VO/Wl2m3XbpmcxDceRwDYIP5Zr00JScfRRdGnSiGkPU=,1,0,,7,20101118
EBNgly90Ut0vrlqPKMdSZaeUwg7A0JJ3IvVYxma7Opg=,5,35,male,9,20090923
vcPg9tPg0p7vb04/0WE9Ah0+RbyOCjJnvda/2+Uqi+c=,1,0,,7,20150716
2214ayNHCVF+g/8wTqPrMjNSe+OaOyC79Bugb9odHGA=,1,51,male,3,20150110
hVZ/LVNtE6vDlHvzwdvgSe8q810FF+24TjMGaF8hBMI=,13,24,male,3,20141025
MfBu/31mJ096xUSGADbIs0KbHU1YT94n/vpTSRzcefs=,5,42,male,9,20080405
WKtMVLv5u98rMytWITQCua2OE2uVuVgKxolWzZake8M=,4,28,female,7,20121119
Nj1asqBT6a4q48IloJzq85UrtRUkn+0vDgQlb73lRm4=,13,24,male,9,20110225
PZWBkhtcgQwqbvbqtZEL+Wd6rKC8XCedUJyJl5wMnB8=,13,39,female,9,20050309
4KEOiv4X/VlpUSzgLBQ/I2BPLUD9G1UShEJwme2+rOw=,4,24,female,9,20101204
kx/f+J97kDcivNfABcK2cv7fSrca7mzyvvEy7IJeU7s=,1,0,,7,20130607
aXN+SY/pPHSl6nvF1as/SYaHb+cvS5IVjt/MtWArpRg=,1,19,female,3,20150729
TsKNP0AR6Oiky5LR8ImudnP5I5cpSvq262ai3ER6df0=,12,25,female,3,20140316
bEpV3HgAHJf+O4zgonITXXbFtB+XWcGk3EgheBK3C+8=,5,32,male,9,20091209
FQ47zazogVO9rHfyVOgOHT4Ih3RPQf04XCBxLm4p5K0=,14,32,male,9,20041221
7MqUBq3xD0N9jgOa2LebzVjN0tzrOc+Iv2cNmL5+VQ0=,6,35,female,7,20110611
rrMm43IEk/c6cr6Btu69b4yfRQ6aYnm1jg6Rhi0kqdU=,13,26,male,9,20120429
6akGUGlExv1dRpsF6T9wBZwBIFP4oGnx1yMSQsqOQVg=,1,0,,7,20151208
4260Fx1Lp7siD9owFJmSzpZjvfOF3zzktBDv72rc5QY=,5,0,,9,20120719
9y/2ifN4afks2CS+F9BR6D48ak16XjNJ/DL3lYyi0v8=,1,0,,7,20120207
sNzYkdpMLJxopkVJV88cSwp80pDQCX+qSKJmXAE3Ax4=,4,28,female,9,20050524
YsJRMoaU8CbwEE+vaKMUZGGtg0zMr39kHqsXEJqt4dM=,3,17,male,9,20150803
SFZpwaadMIjgTaFZ3M+H9lARdmptIbdASqpISYGfz3Q=,15,25,male,9,20150227
UtNARVCYHyWiAPzqoDK3ye+lGKDp9yoXveVT3nQBkPg=,22,40,female,9,20070120
akUkXLxQ1xIDn6+GuTnihVWMAucXAbYpafudk9yyJNI=,1,0,,7,20120313
uq+o4SBG0yjPiRFnlAMOn3kT3FCYCPEBhdAHudeMCb0=,6,31,female,9,20110217
SK5uAHlC+WEmpOoHjPLyoE8UlPjJlCfOcR7a+Gj/e9c=,14,17,female,3,20150902
nYDa6Fxeh5p/lZDDIkP+u657dmJpWbsLJ6fs+3pZ1pE=,6,24,male,3,20111214
6ZMOZXw2Mlo9UNe8BCho6oPqZkgHye9mvpbDXyt+Auc=,12,24,male,9,20070714
r3lq3w8cN9L3vM4T2q17kWXfMEWdjYpxAohtjP81HiQ=,1,0,,9,20150731
0ctStvRneXX86qQ7JG1tJ/AWBCPe3QovPu5ZujQxMXs=,15,28,male,9,20050520
lKnDW4oHngD+qM2TeSLSHCRcl/XL01B7z4dsmZ9GPJY=,1,0,,7,20110314
QP5YvyJSFmKwikJTEiowrqOb5timbVCH2R0xWFHPQh4=,1,0,,7,20101029
l9IBQAOVWuNcjRj9qlwd99r0T9pwcCNNQ4k09ZMQa+Q=,13,22,female,3,20130206
6Q1ij6T9UkfPzFnEafKWx+1/S0xUNLsvgUxiFu3YFvM=,1,0,,7,20140517
0VsXTTqwPdaFlX53957CD13MWhlJmGiOJ8nqfwEut2c=,5,32,male,9,20100122
+EwGctXlQi+alS4BKY3ERa/u1Ex5C1FJZaRJp9cugfk=,15,29,male,9,20070624
MX9uq3jLmjhj65vWRG6N8GzCBwbgoku8OA+6y2qAQpM=,1,0,,9,20150202
TFAAPn+/ecnC5fBA/ytew7CJyEOb0ztBEFcebi4mofI=,15,30,male,3,20120531
MLNOZQfKB6+tE+DBS+iML46XXU8p921AKbtiTIkj5PI=,13,34,female,9,20090124
QOjiBDIv0Evsj3pfpxaixMHTXDq01fMMLNW6mYYXsHM=,1,0,,7,20150824
+uwExIn/iMaJJewXtBy2iEAN6jPJav9IImzTfDoeGjs=,1,0,,3,20140725
ThBPBWWqFrf7fqVLroBFzp+Bk/BJGKREYLJAPUwCkHo=,3,30,female,9,20110208
NLH6c+tkPMMBL++WiaeJTRHOIG9oEZYUsADvObW1bk4=,4,38,male,9,20110507
FWQLCXnn9i6BCSRoKHNCWUw2GMqk7+TzPNJMtv675Y0=,1,0,,7,20120118
/dhRa5PO/B3T5jSXoYMbOK95iAKjZinZ6w/SBL8uVqs=,13,34,male,7,20151029
bbY+rnUCFGBXH14beezDaGC1YJSDU5etn9Vr7INqwWM=,1,0,,7,20120223
14UXNjkpqg/cnZWF3uf1JjXeIGFWj0+yosE1ffnL1lw=,1,0,,7,20140328
UwdgxV2Kc+Im6FI8dpsFU5KRG1+2jF/6wpHCqilsMJE=,4,27,female,3,20150104
/zeKIFjxR+t0aCJckahe0j9lYOCk9w85MXLTqbWpGoY=,15,20,male,9,20150619
YYBYO9mX9iXrhXQ6dZi9HhZrocQrYV69vlOW1vgsSsY=,1,0,,7,20151009
6vFgfUX8PYHgzv/9Ie6fIAoYPMHgTSmCpGjwbxbC6No=,13,27,male,9,20110914
nGQG2IGQ5I4R4lzUfN+qIME1iEW8I8BDOOPpbaSNfr4=,1,0,,7,20150320
W/QjZ09Y28zo+OdJSz5zKFSH9wq2xxuEfQPn47U+QP0=,1,0,male,3,20141230
uT6a2qt8HcH/YXAc0WIDv/Ap+pHrsggySdRznALPm3g=,13,31,female,9,20111127
DNSSkuZyhkTjMMJ9iaGEt/4kuD8EI9ACkpCzqFGhjEk=,4,0,,9,20101007
DA9227bmu1sG+s+/pHO57CrlNNJ1bLLM4SwoN0X4TeQ=,1,0,,7,20120510
6jTNLNaq5xqoGjIHeCk46N83HVgzBqD8ecQxA5CZD40=,1,0,,7,20120110
Tep67jSUUkfOSF9/gbL1/cWR3ynKGa5whZGGrfy3FXk=,1,0,,7,20130528
TBYZy7HdYESpkD7iuRyDwvoQWbpJBh7R9WvpR7M8SQ8=,5,21,female,3,20130109
W8EeZku7jLnzHdhUhb4nDH6MfPkh/vtbW8e0LhI9vpk=,9,27,male,9,20120612
VoknCUA8R1mYvGhQkQVj73dtuxFJA1lr+GDlcsP0mX8=,1,0,,7,20150819
u9O4PL56EmFlIIhpCkxUyrKwf+COECe6WB1Wvu2nrQc=,12,27,male,3,20150814
iDBV8YBhp/922OSXJzmPtpV6ixv4mipnpBkFF4nCJfY=,11,33,male,9,20140802
26vhQJnbOyNMaJMjE+rIh4QP/AOC++PlohzFey/YjvM=,9,26,female,9,20110311
s2jC50qx7w6r9Yucu+lmzW5Olmtj84WXB7XLokOoHZo=,15,0,,7,20110512
kiVJwnCvotYILQ83SidEASZPx4xl6RFh/qo2WIQWbEw=,1,0,,7,20111024
VlM/AliF3PZD7kJ4V5jnPzkE4gMQo4PiY4N4nMTZ7UE=,13,26,female,7,20140304
cXavf5wR71diiC9Ht9kC5HHAEP6Aawtnb4h+0lW+UVM=,15,17,male,3,20150315
Lar73LO2tcc+BFULVeb36qdK06ihzlTuR7RyXSsk3rY=,13,0,,9,20120925
3cd+5qnCpNhT8HE3EzrMRG/utA/V2p3sTMBmhkmg89E=,13,23,male,9,20140405
OKM+qmHPHWkFhC9euZGVRZYKpOklOfI3xhnq5beECp8=,1,0,,7,20130114
Q8pltST15yrW0dc2Z3FnAxw5mWcLfRKCuJdDwdC/XX0=,13,32,female,3,20120929
dCdAF1Lv86lX34oHFeK/U0qTM8UdHo/dUeYYGk/MjC0=,1,0,,7,20130216
0HoRKLHPVVsqhnKk9sw4iLtHpKTC/+zKWKPAPk11TOo=,22,21,male,7,20130606
HfVrFlwDevFub5Qo5N2E2j3QwdYUhPMRAe4wfby8ecI=,1,0,,7,20130927
5bUVZ5FRtoOi5+JfxA17w4BwbeOSoRYququPS/kyEHc=,1,0,,9,20140924
P8UDCZE0w+7w54GyGnYwZGRnum1sCNzjua18Ab85ELI=,13,17,male,3,20130303
stCakx/EiWGEfPqu4YWcleKBiGKq0+8qgSp6OkV7nkI=,13,21,female,3,20140708
wrMPGUZ1PQfO/HyxIMgkA1x7zSCyBeZVbNs+xm/xyaE=,3,23,female,7,20140815
Un9e/opbFtRw08ew4QZnx7na2ezD/kV379M8ol3BBwA=,1,0,,7,20100408
pLxaB3Hru7CfjLx5uhVWs3TedaMYAjVbWkqppFfHYug=,5,42,male,9,20040328
mRDoOiLDetvAJEyZ/R4tsAL9n7sSeNGLhf9zyhnYT90=,9,34,male,9,20060129
NchUCDA84GtpsNTL/Zghf57B81BWr3AT5YS2fiMg+0w=,1,0,,7,20150827
pXVBX76S5lc9oUa1KhC7kWP0kGsCls3h25Jou8Bps8s=,15,36,female,9,20091005
l4H+FPXk/AKGbfEC0AOaGtjMJccmmyDHEOie9icl7+I=,13,28,male,3,20130115
I385d7skaJSi5sZxdvxXJzhfZ6AiyMxCk7/L5xFUuhU=,5,33,male,9,20060304
e+KO6q549poN5/zZghaew6og/YDAFYB/z9S7KkdrqT4=,18,20,male,3,20150417
tcJApX/PPwJg+2Xx+pxjeFWWqNL1eiOiQ3uVETPv0u8=,1,0,,7,20150715
jH9b9EZ9oYfYcFq0dFHh+IepuIvRpV3jtHF73fZQdrA=,22,26,male,3,20130527
NOyhvMTVKULgSfdv/P7t61cX4mzTOensNRHZ01UmmH8=,1,0,,7,20101106
kpP6HmFxTx8nTtOKHgDl9i1VM0B90rQxAo5eBHfiSWE=,1,0,,7,20120229
xQ2F0dlv+0D/AZ1LiXKmbEP6vndK4kZRQcUzHG68vnw=,1,0,,7,20140321
qcpmKGLt5lE+q7bawhiuPf7x1hoQtP6v59l72NH2rhI=,5,49,male,9,20090910
j2zciBmSGqb7Qm4SJLDlMvoWdUYzs2QMrIFDJdB8Fww=,12,28,male,9,20060126
cEPv/SOZesUdUEkl2ttFexQ42jTYLqa6wizfmtyzRzI=,1,0,,7,20100405
ZCk4tNFnEYWQvrwGCbsTWzgVO8OE+EcLGndesfvZQdU=,13,39,male,9,20090503
iEWCNJwb6Lr8mqGJYpGm7HnU8U4Q1KWOLt+RFrxFhag=,15,41,female,7,20101228
DRVIEbW1366sfzfbp0q4u5VFxyb64b/2/jbK1LQP1vs=,5,41,male,9,20090318
zI2ljBI2fAsJer1j0zs2Q8/RG/1LslSqFVDrR7rPF8o=,1,0,,7,20100920
4aXPQYxoSnfO9RgihpFGJry9MpXXpcGXnYU7VNx92eo=,12,29,male,3,20141227
ZIM48v2shsiDvwjhKRE285UuojJAOKMc+zH59byxV+o=,1,0,,7,20120422
XHhc4Q0nlhufAIwqV9bS2lzFn6hR6DqJhRiOQfk3vrA=,4,50,male,9,20061104
SxL2GXJsIZMU/gQDasQuUEdZJwBJR8KDLAErFh27mz4=,13,27,male,9,20100709
4clHF4wjaFgY6+nQWoXm1EEAvBk/UiGE/Yw/2wW9Toc=,13,24,female,9,20111101
jUAE9fkWYaLPwSaT57nczbNP3xTgb2cgIC7grysXKB0=,13,0,,9,20150106
vKItXy6UHQjEsSAinAHgzwBpp+EvBOvKYRXd1wMRLwI=,14,22,male,9,20150103
UulJo2mF0SIUpJiIV4c3VZ3odbdmMZBzX7Pj7eMfnhc=,5,35,male,7,20131124
dLv42Y/+GcneMFGufWTjqNQk+zjBevu/zQu/xjLGdVs=,6,32,male,9,20071007
7CnJuZaOXQKsVNqQAfMl0TXZ5gR81Hu0UTX9bICPbw4=,13,22,female,9,20060715
/P4OagbGyw/LpzPN5vbbC5OY+49lUU0Sifh15jfnGNY=,1,0,,7,20140104
LxYkPzDxjH/IVhdgtQ7npvfMCDscXa0qZzlwrMellGU=,1,0,,7,20150622
Ee0eKGA5JPhfZkA5HsWESKyYaHSb73KHeozkySgD24A=,1,0,male,7,20150804
rJHwhdmDydMHGGMODrJSVGcjCAAoVoHNfpvXSXses24=,1,0,,7,20150302
9BigpzECGrnnr4pZv1WEFEeWixE89MnTQ3+oVhcQ1vA=,1,0,,4,20151120
b9ioUm7E8xgtqueOJn7fORb0HaCSn7/rAC6HbW25PZg=,1,0,,9,20160101
GjFGiOpx4iRR3zlCqYBC1nm76vKHhoLxfnWn3cJdfpA=,13,29,male,9,20051007
i+6BTLpyrCK18GUwm/Af8zr0qnHGK7lfIOXd3gMAOLA=,22,51,male,9,20110316
Baw3vQZfKm4j0RAUhhHSRlF+EfxP5+if7mO6b+0CfJg=,1,0,,7,20150801
5Sx6oAePXOXpumv8rGxHQMvy+YOqMHNrbfJAcrKMjyE=,4,31,male,9,20040330
04fuIOtKrNPVWXXilq1It+gv3naRpaWhzBCm6cfzItc=,1,0,,7,20141226
o97AZtOx1oegGi/0pRDU4WjSo9SyMP1ZrYmGa26F8Jk=,15,28,female,9,20111119
yoVPHuj2maMinRGKffml/CkP7s7KDbD3gVLXvIrpNGY=,1,0,,3,20130703
zoaWP8EGfxDKaRPfTLQYCWMHd4taLT+yiMmbitUzVxQ=,12,19,female,9,20080510
3634hU1Dus+jro7vKlVI+cLLnHUmqjUjUzzPMEJO0vY=,4,0,,3,20140311
pr3PQFglaKEAkbDYzQKtQLBYznB/H17yT6OIfAdJ9jk=,1,0,,7,20120822
YI08nwmBrcCvLSeoetNnuhBsIPWDOs0l+DLQWQBnT9s=,1,0,,7,20140707
Atb88rYbjPK3UdX8TlzcBRbc9vKyzmUwUIfFrvJS65o=,5,23,male,7,20121121
H/CpCQLI81Pn7VJ5zhyOVRy6ggYBryOntkfQav5ICCE=,1,0,,7,20130725
feykECu+1c4xG7dhtiznrqK4tURXzEwWkvZcn6f7PjA=,1,0,,7,20120622
KHa++sC+TO5dxFS1TPvCDFRiOR1nIF1BWm6ni+wuHw4=,1,0,,9,20150106
uJ8/EXYmUwHWBcxClwPJRXkTVPZUThlwBlIIntkJJ0Q=,10,26,female,3,20150403
mbJI26bzo9U7GTbOUloIJUppw0vOIHHuXUWRdAnTfr8=,13,34,male,9,20081231
V1SjK4B6WTuconAhPRfZYl1yOWGHqLLIjlQDf77ed6o=,13,41,male,9,20060107
F590SjRqI5T11S/J0by1dE88deFHvRvcIGYGyKzoJOQ=,13,0,,3,20130904
QOnZ216Ko/tmNCpfkmstAgC7Ub3RD1EpVEU+KufV/HQ=,1,0,,9,20131124
/8c79KcMPTsxC3k5cZaIuLoDo6zN7R+Zi632FaEQnLM=,1,0,,9,20150830
CXSpYIoN9hNKQ8XoZKQEAderQb8Ddfcxuqb6fmIAo1o=,1,20,female,3,20140816
rrOC8kI6K7qWDZf8+LPoEIRsqpk3weKWQcGg/hzF4pY=,5,36,female,7,20110107
YNwwHcaCIyy80EjhzzQ/o67rozqReG26jszxmhvDt7I=,5,34,female,7,20131013
TzDP67FAYQtKJGKXDY5ZwwemEj91FGsFA88HOExmpeA=,13,24,female,9,20090328
uTKtTtSjAVKLydYYG7ERK4PDmQ32qSR4gJSjY573e8o=,1,0,,7,20130424
eb57g4r5tFoIbX0QRBi8WH+MiF8MeTDAL8R15qsTkOk=,21,34,male,9,20100906
KAAXecTkf+gcZJgSjaMTSRrJ8QD4neo+SpYLN2ZP7qI=,13,0,,3,20130713
4+n/Xpsp7eKhW55RRVaSfhrqfdBHJ6zQsLfLImd7IR8=,1,0,,7,20111026
dTn+kdJuVLTFD6FYIa3uzudga7oPhkEEZ6HBIhLKDZU=,1,0,,7,20110105
+3czU5xciEf3WC5pALzf42kmJZ71p3FQwDgSxIlKslo=,10,29,male,3,20131031
jPwxuSMbchh8FIdV5/PHSzcCh/ZeKGTHOLnsEVWIVHg=,12,24,female,3,20141124
mFOWGLKDYVLGdsM5NWYe8lANq+TqiUCoiF0SeR8hikk=,4,35,female,9,20040812
mAQPnn7T2XOaIiy90udq+yjK8NT3hw4UXD0MyT3x4cM=,4,24,female,3,20150731
JUpPt55WddonRcgMAQMrjDAiaAxnECV4C6DdQNYoH+c=,1,0,,7,20131107
000zVKn/x41/DPcwb2CwTBcM3l3n03dGNwaL+vKeRZ4=,1,0,,7,20150924
/12kJI121BCfAajCD+Imi9+kOk0dR6ZfTHDl0wf+Hkc=,1,25,male,7,20130514
d4X/W2gMUUcml9uVwJY3w8XYrP7rKLiGGGtX1u5tz/A=,6,25,male,3,20140926
zlVOx/UYr4B8cizsZs1uZUm3bGtz6q1i0zua6xF7mDI=,8,30,female,9,20060424
Xs+4eoCg/ALbQAQ9dCZ3BFrHHW2WqTIzdavy/05Cxi0=,13,25,female,9,20080704
ysdrVW449ZEX7mbfUEwnyBYHQigzGUk0jA6PE+IH8eY=,15,30,male,9,20111116
cpsFNO9FENRIYFLEdkQQJlddA6ouIj9dRLWCiobI4wA=,13,26,,7,20141112
XobVuztQfS9lngyn18OrY6Imw1Cc4FKZzt7Sfn9Pqlo=,13,24,female,9,20140612
H5vEzEwtwsDJTgbBDjb+wfJKWKsKzevbUCG/gq8ow5E=,4,29,female,9,20110220
x8PaeeWEG9PkYbBnz6L2wL7hFCyQrAt4fM33r4EyAm8=,5,28,male,9,20071005
SQphsjEOa38wGvFV0/yTkh4kO6hSNDQ4nn7b+rr/doA=,18,23,male,3,20130131
DqjACAHUoc0rVqmdeVHAy8I9wqaMcq98ZsBrNOkj1gY=,1,0,,9,20150122
0NLGrGxEuzGym0KwT2/003FkUAnA88kOvkfaypZEATM=,1,0,,7,20151003
BXHtCq+JMzihji/M88EsVHPkaE9vOlwtL64x5JRm5J0=,1,0,,7,20151028
c8cC3QNko90UzYNSCHjQBsvXwc97noQ/mJPSt35buGc=,4,0,,3,20120909
MSlHVZJI/HSEIGNcaVImAOI4cWiHBL0h/h6w5lAYLf8=,13,34,female,3,20140213
/E6LzOIqjGi8oxSemnvQF73ClLrAB4kZ2m0Uje80g4k=,1,0,,7,20140102
4/UWN113f91BkzqHOqgGHdG38hgNZioO16O5EMAseVE=,13,23,male,9,20090228
BNyXpxhCplgd+glqWZDIb48Ltz1p+0zjaPEVi8vkKfg=,4,0,male,9,20040921
Dq2lSVMPugngVKSWu7udKddGOGWf1FCun30TCW+53Jc=,22,0,,9,20150110
TVSRUEfhvfVT6MU9yoDe+X58rhPgw0ltzRtlJUA4GUc=,1,0,,7,20111121
xXfdWA2RaGrROzVLFb7VBKOGZg1Lbm4W/nI2LSGoPlI=,14,28,female,9,20091029
xRcX9dJt5s8G9Dm0g2wPovqcMS2SfJkAJrEEimI1GZ4=,5,39,male,9,20140503
1p4NtVr8zvhzrkbzQmzmmzNAWvwkydv4BNiz+837t/0=,4,28,female,3,20130616
NMm/dUBp20YD1Ko9iwP1CXME4tG6AVu+UfmaVEmW8b0=,13,27,female,7,20140806
honjHMO0xtOH5w2+6CrZDS4xMtN4i86sev1s2yspF+8=,1,0,,4,20151127
Ow++reGlA7n7v2GMGF04wceL3XZZcm1mjv+TG2ofEUQ=,1,39,female,9,20100703
nTte9XneRmrhjHi2CsypDZRWl6uZY19q5EPCgC6ztMA=,6,27,female,9,20101007
xElq+IJK7Hqy7BIRm/Q/yFu2eCzPthkcgeb8ppE0cTk=,6,18,female,3,20150725
TDQM84RtixiUStUZHf5Zt1hXP+GZxQRA+aduFK5N9+o=,5,35,female,9,20110614
au2WqbDD/dUwMtOEFEoaNd41jx95W5tb77bewe1Ufxk=,6,22,male,7,20151112
q53QM86z2hIZcKGH24IhNuT3sDqaW2FzF9YWBqrjrpk=,13,45,female,9,20061231
XiZBWTXi3glYaVeEcPjLqVfDbn+2Xj2GfuWoRN2rqJ0=,1,0,,7,20150902
X7ysncTo2cYdP0x8a07/rWkne61DzFbhYyEqmd/OuQY=,4,23,male,9,20100516
TCMTjCel0Pc4KVuYpYYvvR5PX0RvRszCGHYWTYow+eo=,1,0,,4,20151116
oUknIRWbF8S7Vgg8D+CrIaSVtfEF9Fy/WILaNJO3WFk=,1,0,,7,20150720
Z7OWzuqr9blKRDLRf1uaj5ZcCHn3uPMFOtIg1HyGdrc=,1,0,,9,20150216
uSEkXVgfntzQ5xlmfiwigoKAjYt//bCDDM7dAjebdSs=,4,23,female,9,20140130
cRRy+2gkVcuQjpMIczdF+nZ7blQizKJBx+ipMdadqes=,13,26,female,3,20130207
YQATAm855LEWx8DrXzbQTMHoEKIOXGcFlkg63poh5Os=,4,25,male,7,20140802
mj/Di7Zif3G7OuYKM0OVrNUu09XI22eaqkdHTA90G8Y=,4,42,female,9,20051012
plzb1wC97v6lfyCa60fWx4Udb33bJB+IA0I4MXkod2I=,13,28,male,3,20130904
sBgafDTM4GzC+VoR3yS8ee9NN7t8iO20sKSX+Lv6DsU=,1,0,,7,20120506
TJ0V5sDmXCQFAPyn92LNNfp0kiaHN2eWiNR2C+tR/x0=,13,27,male,9,20080323
k+WKCoJ1Q+9WXN9YWCR0LV43tTZyYlEO3aGukupsTAw=,12,28,male,3,20131207
LCE1791a+dX5zkDAWr25lArZcqt7dZqlOQttyJvmB8o=,1,0,,7,20151202
jJahM1QShUItrKZBL5LCT5Jp4+m/Itvav3h7QtH2Wsc=,12,26,male,7,20130711
CUdjo8/+rxc0YQoUP5al1/aaYuHkauavTv3GJWdKoTE=,18,22,male,3,20120708
aBnDHQw5rzaCSo0RGSuOFLSwLj86Qx8ShrtSyj4eE6M=,4,25,male,3,20131005
sXE7l2sntIUlqmNDSVTsYNqtiP4uKgcadxvRfZzASl4=,13,32,female,9,20141014
1r/n1Eu5stIMYap/ipn5dDuMsIFBouQETtV09EtB96s=,14,34,male,7,20110714
JRp3HmloGKlrxKgnh5HQh8pxAZhji0hFrJKpwKhCZbI=,1,0,,7,20151014
AZhBmv/rAUAYbW1X3ZBTP0dDONDXG16TlAs3Iu7HkJE=,1,0,,7,20110624
C+2UJgqFXafYLLK4moQ81BupZBRHHTXk7MTgdjFie0Y=,6,31,male,7,20130818
tzJMZX85i5ztH6N7Y4ki6kIiTXgA4bgLmA16Ct5d6Dg=,4,32,female,9,20140917
mdkEECGisk+OZlWFM/EczcXmEEs45aN/SRe4ijwK0OI=,13,19,male,9,20090816
AQAeyMcf3rgzgNfOPG0Z1HeSDwq75mZfx2kCrG+XAmE=,1,0,,7,20130815
IZ1ishBSanlmlCL+2Nuu5POR8iqDMEn+6iPNJnQoYYg=,13,19,male,9,20131030
2yzt3t9ZqgzhO/3Mzhz2SxIM3GUI4Rnbhi2wjBmjydM=,5,20,male,3,20150115
r3dbAnZ0esdlBP3+ijYI0Wm5nWouScc7WKImfsB3HPs=,13,20,male,3,20131122
aiI6zuclvc5ZhzuU+RomJCuC5UC9oA0/g4eRSDQ2hqU=,1,0,,3,20130518
DgUdu4KBqbnnecXCDYYui31OprlMbDNRXFP14e6BYZE=,15,26,female,3,20140725
9RJy4Rz4jjBH2TJmA4kU0B2WnjliMQzvZDpQDdiNDSI=,5,38,female,9,20110411
SsZovTfCZ8SYZyr62aFvjeSx5P2qqGA4VB2xMcAW/+E=,1,0,,7,20151013
pugcgS4xZhazDA3xgZs3hG+GH1jPMiaKv1x9WKpNr4I=,4,26,male,7,20110826
YH9FF2E9JZbP34QSriG0rO5TsnN7i2W/aeZYAqMRYbo=,8,26,male,9,20151113
NU9St++N00h2XV9fogs29GGKqdlCj+hIaZ9pxB/7oIQ=,1,0,,7,20151201
3vK4RPaBx4Z0dg182UswEz67C+z+sqCwGWL7hlXROpI=,1,0,,7,20151029
DJ6hrafANuYf44s3e+Ws3+4WvFFWlx9GiU25i+JWMYk=,22,0,,3,20140610
T/aGVLMjt8kMY76wmfwA4IQGt01Wl07x0SC2Swiys/o=,4,0,female,3,20140726
QRXDrQxQ05c4nRxUxn7nslbiAbkHpOUkclVe4HzoAmA=,13,20,male,9,20150720
JwjXp+2LQNcZzhail35ggUDZWw1J1dzl00MdsHE0We8=,1,0,,7,20110412
YfDwai904vgeYE3sqIoOftmrBPzbATDiOn2n7+RRTu0=,1,0,,7,20150927
3e5kl7lsmGdjjPgwfRNgHtw5d2bIZeG+4fwSWJ3iWZk=,15,26,male,4,20151023
gPCFf6y0KVww0qeNkfDBZpWXp6340Vc92qmfQM3we6Q=,6,29,male,9,20070517
Lr5f+HizgPFOtDO/XDlBZwy/Y1P0hyF/n+7rX5UCn3g=,1,0,,7,20111128
yL68IBk+4Nvcmjm7jkTw2vMbT1/cvkZ4v480/gpk9fY=,1,0,,7,20110113
cNoze7k6XYCjonA+sdgOcYDLE/KnEHJbsPaCK261BEs=,14,25,female,3,20120202
DanyliQLLH9PFdzn3mUHkImA4+4vQb4mRB/NwrOnMwc=,1,0,,7,20100221
EhteyMgxDg0Q3BjqrZTL89yUP82ZAmecMmBHd80B2TI=,5,28,male,7,20120423
